2020-06-20 01:02:59.999000,1.0098224045838593,0,-0.40267196584273846,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:03:59.999000,1.0098224045838593,1,-0.40469130052006025,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:04:59.999000,0.9992408080023307,2,-0.40499617748861255,0,0.004855783237836263,0.005407451468123073
2020-06-20 01:05:59.999000,0.9992408080023307,1,-0.40530116677162525,0,0.004855783237836263,0.005407451468123073
2020-06-20 01:06:59.999000,0.9886592114208023,2,-0.4056062684997169,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:07:59.999000,0.9886592114208023,1,-0.4059114828036821,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:08:59.999000,0.9886592114208023,2,-0.4059988455793862,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:09:59.999000,0.9886592114208023,2,-0.4060862167096301,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:10:59.999000,0.9984816160046615,0,-0.406173596197214,0,0.004855783237836263,0.005407451468123073
2020-06-20 01:11:59.999000,0.9984816160046615,1,-0.4062609840449265,0,0.004855783237836263,0.005407451468123073
2020-06-20 01:12:59.999000,1.0083040205885208,0,-0.40634838025556985,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:13:59.999000,1.0083040205885208,1,-0.4060760289531714,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:14:59.999000,0.9871408274254635,0,-0.40674798118522515,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:15:59.999000,0.9969632320093229,0,-0.4074205593957961,0,0.004855783237836263,0.005407451468123073
2020-06-20 01:16:59.999000,1.0067856365931822,0,-0.4080937652125019,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:17:59.999000,1.0067856365931822,1,-0.4087676002682556,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:18:59.999000,1.0067856365931822,1,-0.40925535314656303,-1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:19:59.999000,0.985622443430125,0,-0.4097434163071007,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:20:59.999000,0.985622443430125,1,-0.4102317903287603,1.0,0.004855783237836263,0.005407451468123073
2020-06-20 01:21:59.999000,0.985622443430125,1,-0.41072047579174686,1.0,0.004855783237836263,0.005407451468123073
