2023-12-01 15:01:59.999000,1.0,-1.0,0.8039223082391292,[-0.997182  0.997182],2.825410270761892e-05,3.234863024577519e-05
2023-12-01 15:02:59.999000,1.0,-1.0,0.7965016330405553,[-1.0007731  1.0007731],2.8252833476669375e-05,3.234863024577519e-05
2023-12-01 15:03:59.999000,1.0,-1.0,0.9274681977414653,[-0.99968714  0.99968714],2.8243090539722638e-05,3.23087371225451e-05
2023-12-01 15:04:59.999000,1.0,-1.0,0.9791065191691174,[-0.99952704  0.99952704],2.8255284232618974e-05,3.23087371225451e-05
2023-12-01 15:05:59.999000,1.0,-1.0,0.9259283091535928,[-0.999141  0.999141],2.824369678357957e-05,3.23087371225451e-05
2023-12-01 15:06:59.999000,1.0,-1.0,0.9759514769818433,[-1.0008103  1.0008103],2.8255523742975326e-05,3.23087371225451e-05
2023-12-01 15:07:59.999000,1.0,-1.0,1.0011514761601394,[-0.9997717  0.9997717],2.8261560744692127e-05,3.230855966825571e-05
2023-12-01 15:08:59.999000,1.0,-1.0,0.9580310024400289,[-0.9994252  0.9994252],2.825226674999202e-05,3.230855966825571e-05
2023-12-01 15:09:59.999000,1.0,-1.0,0.9057332872906935,[-0.9998976  0.9998976],2.8240865209739256e-05,3.230855966825571e-05
2023-12-01 15:10:59.999000,1.0,-1.0,0.9559846079104067,[-1.0007938  1.0007938],2.8252737690282185e-05,3.230855966825571e-05
2023-12-01 15:11:59.999000,1.0,-1.0,0.8013418467561393,[-0.99919355  0.99919355],2.8242715638782444e-05,3.2333192252837806e-05
2023-12-01 15:12:59.999000,1.0,-1.0,0.8136883451758766,[-1.001195  1.001195],2.824593053817254e-05,3.2333192252837806e-05
2023-12-01 15:13:59.999000,1.0,-1.0,0.9660424454379958,[-0.9997525  0.9997525],2.824331388969461e-05,3.2295548187864495e-05
2023-12-01 15:14:59.999000,1.0,-0.752517819404602,1.0562036708135456,[-0.752235  0.752235],2.8264284628129638e-05,3.2295548187864495e-05
2023-12-01 15:15:59.999000,1.0,-1.0,1.039800412154902,[-0.99829274  0.99829274],2.8261089510218366e-05,3.2295548187864495e-05
2023-12-01 15:16:59.999000,1.0,-0.8211044073104858,1.0054739005449247,[-0.8193256  0.8193256],2.8253807341808345e-05,3.2295548187864495e-05
2023-12-01 15:17:59.999000,1.0,-1.0,0.9759647271120148,[-0.9972546  0.9972546],2.8247598106732987e-05,3.2295548187864495e-05
2023-12-01 15:18:59.999000,1.0,-1.0,0.9420078101106723,[-0.9965145  0.9965145],2.824036276440393e-05,3.2295548187864495e-05
2023-12-01 15:19:59.999000,1.0,-1.0,0.928195483259266,[-0.9967092  0.9967092],2.8237691331537038e-05,3.2295548187864495e-05
2023-12-01 15:20:59.999000,1.0,-1.0,0.9187274107015528,[-0.99658215  0.99658215],2.8236001014237158e-05,3.2295548187864495e-05
2023-12-01 15:21:59.999000,1.0,-1.0,0.9193688729098423,[-0.99662817  0.99662817],2.8236606953772725e-05,3.2295548187864495e-05
2023-12-01 15:22:59.999000,1.0,-1.0,0.932736460243073,[-0.9966491  0.9966491],2.824010756092168e-05,3.2295548187864495e-05
2023-12-01 15:23:59.999000,1.0,-1.0,0.9247632771764435,[-0.9963755  0.9963755],2.8238759844031682e-05,3.2295548187864495e-05
2023-12-01 15:24:59.999000,1.0,-1.0,0.9026128313051159,[-0.99643195  0.99643195],2.823418335165732e-05,3.2295548187864495e-05
2023-12-01 15:25:59.999000,1.0,-0.6148875951766968,0.7387330314809797,[-0.61354285  0.61354285],2.8265522930546804e-05,3.2363726864385306e-05
2023-12-01 15:26:59.999000,1.0,-1.0,0.791647788371588,[-0.99629945  0.99629945],2.82846945012574e-05,3.237047359621395e-05
2023-12-01 15:27:59.999000,1.0,-1.0,0.7704852109463072,[-0.99343073  0.99343073],2.8296515793417324e-05,3.238671289761977e-05
2023-12-01 15:28:59.999000,1.0,-1.0,0.6461126406626847,[-0.99394274  0.99394274],2.8307577683777745e-05,3.242568438460104e-05
2023-12-01 15:29:59.999000,1.0,-1.0,0.5248408216607425,[-0.99332124  0.99332124],2.8280335042785318e-05,3.242568438460104e-05
2023-12-01 15:30:59.999000,1.0,-1.0,0.6045985237375157,[-0.9939936  0.9939936],2.8268031824150226e-05,3.2394927861354896e-05
2023-12-01 15:31:59.999000,1.0,-1.0,0.5836280370056773,[-0.99188423  0.99188423],2.8237515911840217e-05,3.236884951398172e-05
2023-12-01 15:32:59.999000,1.0,-1.0,0.5142036430637493,[-0.9933105  0.9933105],2.822541721400455e-05,3.237220263703963e-05
