2023-11-01 15:01:59.999000,1.0,-0.5117190161423748,-2.18225197535461,[-0.51148385  0.51148385],0.000589219637512079,0.0006928614484961442
2023-11-01 15:02:59.999000,1.000235207673882,-0.2507248263836821,-2.2713696791004385,[-0.2506628  0.2506628],0.0005890738580803262,0.0006928614484961442
2023-11-01 15:03:59.999000,1.0000620329476027,0.9748570663221601,-2.4398655986129807,[ 0.97441506 -0.97441506],0.0005888067830541408,0.0006928614484961442
2023-11-01 15:04:59.999000,0.9995579673533989,0.044005817306131956,-2.477913779024728,[ 0.04400038 -0.04400038],0.000588733986435569,0.0006928614484961442
2023-11-01 15:05:59.999000,0.9999945638731147,-0.37491043760548526,-2.5888449254566606,[-0.37479347  0.37479347],0.0005885503416534734,0.0006928614484961442
2023-11-01 15:06:59.999000,1.000116975593929,0.6476051843836317,-2.695608307150083,[ 0.64740705 -0.64740705],0.0005883702731803178,0.0006928614484961442
2023-11-01 15:07:59.999000,0.999801858624264,0.5900752465322501,-2.8751366644138074,[ 0.58978033 -0.58978033],0.0005880761676252308,0.0006928614484961442
2023-11-01 15:08:59.999000,0.9997051128011165,0.41451183634024247,-2.8180333866852747,[ 0.41455573 -0.41455573],0.0005881384242595337,0.0006928614484961442
2023-11-01 15:09:59.999000,1.00004388860527,0.7646625000007232,-2.6518568957409783,[ 0.7649639 -0.7649639],0.0005883702731803178,0.0006928614484961442
2023-11-01 15:10:59.999000,1.0003014001633672,0.00332808762171255,-2.7014096762243303,[ 0.00332754 -0.00332754],0.0005882733588643971,0.0006928614484961442
2023-11-01 15:11:59.999000,0.999999451611169,0.9330224019179643,-2.3906560636341028,[ 0.93375295 -0.93375295],0.000588733986435569,0.0006928614484961442
2023-11-01 15:12:59.999000,1.0007305146624141,-0.3220854859385818,-1.103686192707297,[-0.32224107  0.32224107],0.0005890183420311708,0.000691161427663045
2023-11-01 15:13:59.999000,0.9990534593064966,0.4679627382194913,-0.9850701507091557,[ 0.46810612 -0.46810612],0.0005891988074616137,0.000691161427663045
2023-11-01 15:14:59.999000,1.000143243427184,-0.07650678893923879,-1.241971601015126,[-0.07645453  0.07645453],0.0005887963824350263,0.000691161427663045
2023-11-01 15:15:59.999000,1.0000522651264436,0.7079393597443058,-1.3484476959381666,[ 0.7077351 -0.7077351],0.0005886265576530282,0.000691161427663045
2023-11-01 15:16:59.999000,0.9997957895634053,0.7137088808582441,-1.3852921315825322,[ 0.71363324 -0.71363324],0.0005885641976398576,0.000691161427663045
2023-11-01 15:17:59.999000,0.9999243490172751,-0.621227698363958,-1.7338547002749536,[-0.6206506  0.6206506],0.0005880173817938058,0.000691161427663045
2023-11-01 15:18:59.999000,1.0005770921087227,-0.07355711945835774,-1.7222677800713853,[-0.07355842  0.07355842],0.0005880277549100318,0.000691161427663045
2023-11-01 15:19:59.999000,0.999998702664134,0.3943514216964088,-1.88176048492489,[ 0.3941799 -0.3941799],0.0005877719914890616,0.000691161427663045
2023-11-01 15:20:59.999000,0.9998284803831341,0.10639594505112182,-1.790845715630898,[ 0.10642035 -0.10642035],0.0005879067579881831,0.000691161427663045
